match_id,stage,start_time,team1,team2,match_format,game_id,game_number,map_name,score1,score2,roster1,roster2,full_roster1,full_roster2
10338,Stage 3,2018-04-05 20:15:00,LDN,HOU,regular,8375,4,route-66,1,0,Bdosin|Fury|Gesture|NUS|Profit|birdring,Boink|Coolmatt|Jake|LiNkzr|Muma|Rawkus,Bdosin|Closer|Fury|Gesture|HaGoPeun|Hooreg|NUS|Profit|TiZi|WooHyaL|birdring,Arhan|Bani|Boink|Clockwork|Coolmatt|FCTFCTN|Jake|LiNkzr|Mendokusaii|Muma|Rawkus|SPREE
10338,Stage 3,2018-04-05 20:15:00,LDN,HOU,regular,8962,5,oasis,0,2,Bdosin|Fury|Gesture|NUS|Profit|birdring,Boink|Coolmatt|Jake|LiNkzr|Muma|Rawkus,Bdosin|Closer|Fury|Gesture|HaGoPeun|Hooreg|NUS|Profit|TiZi|WooHyaL|birdring,Arhan|Bani|Boink|Clockwork|Coolmatt|FCTFCTN|Jake|LiNkzr|Mendokusaii|Muma|Rawkus|SPREE
10339,Stage 3,2018-04-06 16:00:00,GLA,DAL,regular,8377,1,volskaya,3,2,Asher|BigGoose|Bischu|Fissure|Shaz|Surefour,EFFECT|HarryHook|Mickie|Seagull|Unkoe|aKm,Asher|BigGoose|Bischu|Fissure|Hydration|Shaz|Silkthread|Surefour|Void|iRemiix,Chipshajen|EFFECT|HarryHook|Mickie|Rascal|Seagull|Taimou|Unkoe|aKm|cocco
10339,Stage 3,2018-04-06 16:00:00,GLA,DAL,regular,8379,2,blizzard-world,3,2,Asher|BigGoose|Bischu|Fissure|Shaz|silkthread,EFFECT|HarryHook|Mickie|Seagull|Unkoe|aKm,Asher|BigGoose|Bischu|Fissure|Hydration|Shaz|Silkthread|Surefour|Void|iRemiix,Chipshajen|EFFECT|HarryHook|Mickie|Rascal|Seagull|Taimou|Unkoe|aKm|cocco
10339,Stage 3,2018-04-06 16:00:00,GLA,DAL,regular,8383,3,nepal,2,0,Asher|BigGoose|Bischu|Fissure|Shaz|silkthread,EFFECT|HarryHook|Mickie|Seagull|Unkoe|aKm,Asher|BigGoose|Bischu|Fissure|Hydration|Shaz|Silkthread|Surefour|Void|iRemiix,Chipshajen|EFFECT|HarryHook|Mickie|Rascal|Seagull|Taimou|Unkoe|aKm|cocco
10339,Stage 3,2018-04-06 16:00:00,GLA,DAL,regular,8384,4,route-66,3,4,Asher|BigGoose|Bischu|Fissure|Shaz|Surefour,EFFECT|HarryHook|Mickie|Seagull|Unkoe|aKm,Asher|BigGoose|Bischu|Fissure|Hydration|Shaz|Silkthread|Surefour|Void|iRemiix,Chipshajen|EFFECT|HarryHook|Mickie|Rascal|Seagull|Taimou|Unkoe|aKm|cocco
10340,Stage 3,2018-04-06 18:00:00,VAL,SHD,regular,8385,1,temple-of-anubis,2,0,Agilities|Custa|Fate|Kariv|Soon|Space,Ado|Daemin|Fearless|Fiveking|MG|Sky,Agilities|Bunny|Custa|Fate|Kariv|Numlocked|Soon|Space|Verbo,Ado|Altering|Daemin|Diya|Fearless|Fiveking|Freefeel|Geguri|MG|Roshan|Sky|Xushu
10340,Stage 3,2018-04-06 18:00:00,VAL,SHD,regular,8386,2,blizzard-world,3,0,Agilities|Custa|Fate|Kariv|Soon|Space,Ado|Daemin|Fearless|Fiveking|MG|Sky,Agilities|Bunny|Custa|Fate|Kariv|Numlocked|Soon|Space|Verbo,Ado|Altering|Daemin|Diya|Fearless|Fiveking|Freefeel|Geguri|MG|Roshan|Sky|Xushu
10340,Stage 3,2018-04-06 18:00:00,VAL,SHD,regular,8388,3,ilios,2,0,Agilities|Custa|Fate|Kariv|Soon|Space,Ado|Daemin|Fearless|Fiveking|Freefeel|Geguri,Agilities|Bunny|Custa|Fate|Kariv|Numlocked|Soon|Space|Verbo,Ado|Altering|Daemin|Diya|Fearless|Fiveking|Freefeel|Geguri|MG|Roshan|Sky|Xushu
10340,Stage 3,2018-04-06 18:00:00,VAL,SHD,regular,8389,4,junkertown,3,1,Agilities|Custa|Fate|Kariv|Soon|Space,Ado|Daemin|Fearless|Fiveking|Freefeel|Geguri,Agilities|Bunny|Custa|Fate|Kariv|Numlocked|Soon|Space|Verbo,Ado|Altering|Daemin|Diya|Fearless|Fiveking|Freefeel|Geguri|MG|Roshan|Sky|Xushu
10341,Stage 3,2018-04-06 20:00:00,SEO,SFS,regular,8392,1,temple-of-anubis,2,1,FLETA|Miro|Wekeed|ZUNBA|ryujehong|tobi,Danteh|Moth|Nevix|sinatraa|sleepy|super,FLETA|Gambler|KuKi|Miro|Munchkin|Wekeed|XepheR|ZUNBA|gido|ryujehong|tobi,Architect|BABYBAY|Danteh|Moth|Nevix|Nomy|dhaK|iddqd|sinatraa|sleepy|super
10341,Stage 3,2018-04-06 20:00:00,SEO,SFS,regular,8393,2,blizzard-world,4,3,FLETA|Miro|Munchkin|ZUNBA|ryujehong|tobi,Danteh|Moth|Nevix|sinatraa|sleepy|super,FLETA|Gambler|KuKi|Miro|Munchkin|Wekeed|XepheR|ZUNBA|gido|ryujehong|tobi,Architect|BABYBAY|Danteh|Moth|Nevix|Nomy|dhaK|iddqd|sinatraa|sleepy|super
10341,Stage 3,2018-04-06 20:00:00,SEO,SFS,regular,8394,3,ilios,2,1,FLETA|Miro|Munchkin|ZUNBA|ryujehong|tobi,Danteh|Moth|Nevix|sinatraa|sleepy|super,FLETA|Gambler|KuKi|Miro|Munchkin|Wekeed|XepheR|ZUNBA|gido|ryujehong|tobi,Architect|BABYBAY|Danteh|Moth|Nevix|Nomy|dhaK|iddqd|sinatraa|sleepy|super
10341,Stage 3,2018-04-06 20:00:00,SEO,SFS,regular,8395,4,junkertown,5,4,FLETA|Miro|Wekeed|ZUNBA|ryujehong|tobi,BABYBAY|Danteh|Moth|Nevix|sleepy|super,FLETA|Gambler|KuKi|Miro|Munchkin|Wekeed|XepheR|ZUNBA|gido|ryujehong|tobi,Architect|BABYBAY|Danteh|Moth|Nevix|Nomy|dhaK|iddqd|sinatraa|sleepy|super
10342,Stage 3,2018-04-07 13:00:00,FLA,PHI,regular,8397,1,volskaya,0,1,CWoosH|Manneten|Sayaplayer|TviQ|Zebbosai|Zuppeh,Boombox|Carpe|Neptuno|Poko|Snillo|fragi,CWoosH|Logix|Manneten|Sayaplayer|TviQ|Zebbosai|Zuppeh|aWesomeGuy|zappis,Boombox|Carpe|DayFly|Hotba|Joemeister|Neptuno|Poko|ShaDowBurn|Snillo|fragi
10342,Stage 3,2018-04-07 13:00:00,FLA,PHI,regular,8399,2,numbani,1,2,CWoosH|Logix|Manneten|TviQ|Zebbosai|Zuppeh,Boombox|Carpe|Neptuno|Poko|Snillo|fragi,CWoosH|Logix|Manneten|Sayaplayer|TviQ|Zebbosai|Zuppeh|aWesomeGuy|zappis,Boombox|Carpe|DayFly|Hotba|Joemeister|Neptuno|Poko|ShaDowBurn|Snillo|fragi
10342,Stage 3,2018-04-07 13:00:00,FLA,PHI,regular,8400,3,ilios,1,2,CWoosH|Manneten|Sayaplayer|TviQ|Zebbosai|Zuppeh,Boombox|Carpe|Neptuno|Poko|Snillo|fragi,CWoosH|Logix|Manneten|Sayaplayer|TviQ|Zebbosai|Zuppeh|aWesomeGuy|zappis,Boombox|Carpe|DayFly|Hotba|Joemeister|Neptuno|Poko|ShaDowBurn|Snillo|fragi
10342,Stage 3,2018-04-07 13:00:00,FLA,PHI,regular,8402,4,route-66,3,2,CWoosH|Logix|Manneten|Sayaplayer|Zebbosai|Zuppeh,Boombox|Carpe|Neptuno|Poko|Snillo|fragi,CWoosH|Logix|Manneten|Sayaplayer|TviQ|Zebbosai|Zuppeh|aWesomeGuy|zappis,Boombox|Carpe|DayFly|Hotba|Joemeister|Neptuno|Poko|ShaDowBurn|Snillo|fragi
10343,Stage 3,2018-04-07 14:40:00,HOU,BOS,regular,8409,1,temple-of-anubis,1,2,Boink|Coolmatt|Jake|LiNkzr|Muma|Rawkus,DreamKazper|Gamsu|Kellex|Neko|NotE|STRIKER,Arhan|Bani|Boink|Clockwork|Coolmatt|FCTFCTN|Jake|LiNkzr|Mendokusaii|Muma|Rawkus|SPREE,Avast|DreamKazper|Gamsu|Kalios|Kellex|Mistakes|Neko|NotE|STRIKER|Snow
10343,Stage 3,2018-04-07 14:40:00,HOU,BOS,regular,8411,2,numbani,2,3,Bani|Coolmatt|Jake|LiNkzr|Muma|Rawkus,DreamKazper|Gamsu|Kellex|Neko|NotE|STRIKER,Arhan|Bani|Boink|Clockwork|Coolmatt|FCTFCTN|Jake|LiNkzr|Mendokusaii|Muma|Rawkus|SPREE,Avast|DreamKazper|Gamsu|Kalios|Kellex|Mistakes|Neko|NotE|STRIKER|Snow
10343,Stage 3,2018-04-07 14:40:00,HOU,BOS,regular,8412,3,nepal,0,2,Boink|Coolmatt|Jake|LiNkzr|Muma|Rawkus,DreamKazper|Gamsu|Kellex|Neko|NotE|STRIKER,Arhan|Bani|Boink|Clockwork|Coolmatt|FCTFCTN|Jake|LiNkzr|Mendokusaii|Muma|Rawkus|SPREE,Avast|DreamKazper|Gamsu|Kalios|Kellex|Mistakes|Neko|NotE|STRIKER|Snow
10343,Stage 3,2018-04-07 14:40:00,HOU,BOS,regular,8414,4,junkertown,1,2,Bani|Coolmatt|Jake|LiNkzr|Muma|Rawkus,DreamKazper|Gamsu|Kellex|Neko|NotE|STRIKER,Arhan|Bani|Boink|Clockwork|Coolmatt|FCTFCTN|Jake|LiNkzr|Mendokusaii|Muma|Rawkus|SPREE,Avast|DreamKazper|Gamsu|Kalios|Kellex|Mistakes|Neko|NotE|STRIKER|Snow
10344,Stage 3,2018-04-07 16:30:00,NYE,LDN,regular,8417,1,temple-of-anubis,3,2,Ark|Janus|Jjonak|Libero|Meko|Saebyeolbe,Bdosin|Fury|Gesture|NUS|Profit|birdring,Anamo|Ark|Janus|Jjonak|Libero|Mano|Meko|Pine|Saebyeolbe,Bdosin|Closer|Fury|Gesture|HaGoPeun|Hooreg|NUS|Profit|TiZi|WooHyaL|birdring
10344,Stage 3,2018-04-07 16:30:00,NYE,LDN,regular,8418,2,blizzard-world,1,0,Ark|Janus|Jjonak|Meko|Pine|Saebyeolbe,Closer|Gesture|HaGoPeun|Profit|WooHyaL|birdring,Anamo|Ark|Janus|Jjonak|Libero|Mano|Meko|Pine|Saebyeolbe,Bdosin|Closer|Fury|Gesture|HaGoPeun|Hooreg|NUS|Profit|TiZi|WooHyaL|birdring
10344,Stage 3,2018-04-07 16:30:00,NYE,LDN,regular,8419,3,nepal,2,1,Ark|Jjonak|Libero|Mano|Meko|Saebyeolbe,Closer|Gesture|HaGoPeun|Hooreg|Profit|WooHyaL,Anamo|Ark|Janus|Jjonak|Libero|Mano|Meko|Pine|Saebyeolbe,Bdosin|Closer|Fury|Gesture|HaGoPeun|Hooreg|NUS|Profit|TiZi|WooHyaL|birdring
10344,Stage 3,2018-04-07 16:30:00,NYE,LDN,regular,8420,4,junkertown,3,2,Ark|Jjonak|Libero|Mano|Meko|Saebyeolbe,Bdosin|Closer|Fury|Gesture|Hooreg|Profit,Anamo|Ark|Janus|Jjonak|Libero|Mano|Meko|Pine|Saebyeolbe,Bdosin|Closer|Fury|Gesture|HaGoPeun|Hooreg|NUS|Profit|TiZi|WooHyaL|birdring
10345,Stage 3,2018-04-11 16:00:00,SHD,GLA,regular,8425,1,temple-of-anubis,1,2,Ado|Diya|Fearless|Fiveking|Freefeel|Geguri,BigGoose|Bischu|Hydration|Shaz|Surefour|iRemiix,Ado|Altering|Daemin|Diya|Fearless|Fiveking|Freefeel|Geguri|MG|Roshan|Sky|Xushu,Asher|BigGoose|Bischu|Fissure|Hydration|Shaz|Silkthread|Surefour|Void|iRemiix
10345,Stage 3,2018-04-11 16:00:00,SHD,GLA,regular,8426,2,blizzard-world,1,2,Ado|Diya|Fearless|Fiveking|Freefeel|Geguri,BigGoose|Bischu|Shaz|Surefour|iRemiix|silkthread,Ado|Altering|Daemin|Diya|Fearless|Fiveking|Freefeel|Geguri|MG|Roshan|Sky|Xushu,Asher|BigGoose|Bischu|Fissure|Hydration|Shaz|Silkthread|Surefour|Void|iRemiix
10345,Stage 3,2018-04-11 16:00:00,SHD,GLA,regular,8427,3,nepal,1,2,Ado|Diya|Fearless|Fiveking|Freefeel|Geguri,BigGoose|Bischu|Hydration|Shaz|Surefour|iRemiix,Ado|Altering|Daemin|Diya|Fearless|Fiveking|Freefeel|Geguri|MG|Roshan|Sky|Xushu,Asher|BigGoose|Bischu|Fissure|Hydration|Shaz|Silkthread|Surefour|Void|iRemiix
10345,Stage 3,2018-04-11 16:00:00,SHD,GLA,regular,8429,4,route-66,2,3,Ado|Diya|Fearless|Fiveking|Freefeel|Geguri,BigGoose|Bischu|Shaz|Surefour|iRemiix|silkthread,Ado|Altering|Daemin|Diya|Fearless|Fiveking|Freefeel|Geguri|MG|Roshan|Sky|Xushu,Asher|BigGoose|Bischu|Fissure|Hydration|Shaz|Silkthread|Surefour|Void|iRemiix
10346,Stage 3,2018-04-11 17:50:00,SFS,VAL,regular,8433,1,volskaya,1,2,Architect|Moth|Nevix|sinatraa|sleepy|super,Bunny|Custa|Fate|Kariv|Soon|Space,Architect|BABYBAY|Danteh|Moth|Nevix|Nomy|dhaK|iddqd|sinatraa|sleepy|super,Agilities|Bunny|Custa|Fate|Kariv|Numlocked|Soon|Space|Verbo
10346,Stage 3,2018-04-11 17:50:00,SFS,VAL,regular,8434,2,blizzard-world,3,4,Danteh|Moth|Nevix|sinatraa|sleepy|super,Bunny|Custa|Fate|Kariv|Soon|Space,Architect|BABYBAY|Danteh|Moth|Nevix|Nomy|dhaK|iddqd|sinatraa|sleepy|super,Agilities|Bunny|Custa|Fate|Kariv|Numlocked|Soon|Space|Verbo
10346,Stage 3,2018-04-11 17:50:00,SFS,VAL,regular,8436,3,ilios,0,2,Architect|Moth|Nevix|sinatraa|sleepy|super,Agilities|Custa|Fate|Kariv|Soon|Space,Architect|BABYBAY|Danteh|Moth|Nevix|Nomy|dhaK|iddqd|sinatraa|sleepy|super,Agilities|Bunny|Custa|Fate|Kariv|Numlocked|Soon|Space|Verbo
10346,Stage 3,2018-04-11 17:50:00,SFS,VAL,regular,8438,4,route-66,1,2,Architect|Moth|Nevix|sinatraa|sleepy|super,Bunny|Custa|Fate|Kariv|Soon|Space,Architect|BABYBAY|Danteh|Moth|Nevix|Nomy|dhaK|iddqd|sinatraa|sleepy|super,Agilities|Bunny|Custa|Fate|Kariv|Numlocked|Soon|Space|Verbo
10347,Stage 3,2018-04-11 19:50:00,DAL,SEO,regular,8441,1,volskaya,2,3,EFFECT|HarryHook|Mickie|OGE|Unkoe|aKm,FLETA|Gambler|Miro|Munchkin|XepheR|ryujehong,Chipshajen|EFFECT|HarryHook|Mickie|OGE|Rascal|Seagull|Taimou|Unkoe|aKm|cocco,FLETA|Gambler|KuKi|Miro|Munchkin|Wekeed|XepheR|ZUNBA|gido|ryujehong|tobi
10347,Stage 3,2018-04-11 19:50:00,DAL,SEO,regular,8442,2,numbani,2,1,EFFECT|HarryHook|Mickie|OGE|Unkoe|aKm,FLETA|Gambler|Miro|Munchkin|XepheR|ryujehong,Chipshajen|EFFECT|HarryHook|Mickie|OGE|Rascal|Seagull|Taimou|Unkoe|aKm|cocco,FLETA|Gambler|KuKi|Miro|Munchkin|Wekeed|XepheR|ZUNBA|gido|ryujehong|tobi
10347,Stage 3,2018-04-11 19:50:00,DAL,SEO,regular,8445,3,nepal,1,2,EFFECT|HarryHook|Mickie|OGE|Rascal|Unkoe,FLETA|Gambler|Miro|Wekeed|XepheR|ryujehong,Chipshajen|EFFECT|HarryHook|Mickie|OGE|Rascal|Seagull|Taimou|Unkoe|aKm|cocco,FLETA|Gambler|KuKi|Miro|Munchkin|Wekeed|XepheR|ZUNBA|gido|ryujehong|tobi
10347,Stage 3,2018-04-11 19:50:00,DAL,SEO,regular,8447,4,route-66,3,1,EFFECT|HarryHook|Mickie|OGE|Rascal|Unkoe,FLETA|Gambler|Miro|Wekeed|XepheR|ryujehong,Chipshajen|EFFECT|HarryHook|Mickie|OGE|Rascal|Seagull|Taimou|Unkoe|aKm|cocco,FLETA|Gambler|KuKi|Miro|Munchkin|Wekeed|XepheR|ZUNBA|gido|ryujehong|tobi
10347,Stage 3,2018-04-11 19:50:00,DAL,SEO,regular,9303,5,oasis,0,2,EFFECT|HarryHook|Mickie|OGE|Rascal|Unkoe,FLETA|Gambler|Miro|Munchkin|XepheR|ryujehong,Chipshajen|EFFECT|HarryHook|Mickie|OGE|Rascal|Seagull|Taimou|Unkoe|aKm|cocco,FLETA|Gambler|KuKi|Miro|Munchkin|Wekeed|XepheR|ZUNBA|gido|ryujehong|tobi
10348,Stage 3,2018-04-12 16:00:00,BOS,NYE,regular,8451,1,volskaya,2,1,Gamsu|Kellex|Mistakes|Neko|NotE|STRIKER,Ark|Janus|Jjonak|Libero|Meko|Saebyeolbe,AimGod|Avast|Gamsu|Kalios|Kellex|Mistakes|Neko|NotE|STRIKER|Snow,Anamo|Ark|Janus|Jjonak|Libero|Mano|Meko|Pine|Saebyeolbe
10348,Stage 3,2018-04-12 16:00:00,BOS,NYE,regular,8454,2,numbani,1,2,Gamsu|Kellex|Mistakes|Neko|NotE|STRIKER,Ark|Janus|Jjonak|Libero|Meko|Saebyeolbe,AimGod|Avast|Gamsu|Kalios|Kellex|Mistakes|Neko|NotE|STRIKER|Snow,Anamo|Ark|Janus|Jjonak|Libero|Mano|Meko|Pine|Saebyeolbe
10348,Stage 3,2018-04-12 16:00:00,BOS,NYE,regular,8455,3,ilios,0,2,Gamsu|Kellex|Mistakes|Neko|NotE|STRIKER,Anamo|Jjonak|Mano|Meko|Pine|Saebyeolbe,AimGod|Avast|Gamsu|Kalios|Kellex|Mistakes|Neko|NotE|STRIKER|Snow,Anamo|Ark|Janus|Jjonak|Libero|Mano|Meko|Pine|Saebyeolbe
10348,Stage 3,2018-04-12 16:00:00,BOS,NYE,regular,8456,4,junkertown,3,2,Gamsu|Kellex|Mistakes|Neko|NotE|STRIKER,Ark|Jjonak|Libero|Mano|Meko|Saebyeolbe,AimGod|Avast|Gamsu|Kalios|Kellex|Mistakes|Neko|NotE|STRIKER|Snow,Anamo|Ark|Janus|Jjonak|Libero|Mano|Meko|Pine|Saebyeolbe
10348,Stage 3,2018-04-12 16:00:00,BOS,NYE,regular,9322,5,oasis,2,0,Gamsu|Kellex|Mistakes|Neko|NotE|STRIKER,Ark|Jjonak|Libero|Mano|Meko|Saebyeolbe,AimGod|Avast|Gamsu|Kalios|Kellex|Mistakes|Neko|NotE|STRIKER|Snow,Anamo|Ark|Janus|Jjonak|Libero|Mano|Meko|Pine|Saebyeolbe
10349,Stage 3,2018-04-12 18:05:00,LDN,FLA,regular,8459,1,volskaya,3,3,Closer|Fury|Gesture|HaGoPeun|Profit|birdring,Manneten|Sayaplayer|TviQ|Zebbosai|Zuppeh|aWesomeGuy,Bdosin|Closer|Fury|Gesture|HaGoPeun|Hooreg|NUS|Profit|TiZi|WooHyaL|birdring,CWoosH|Logix|Manneten|Sayaplayer|TviQ|Zebbosai|Zuppeh|aWesomeGuy|zappis
10349,Stage 3,2018-04-12 18:05:00,LDN,FLA,regular,8461,2,numbani,4,3,Bdosin|Gesture|NUS|Profit|WooHyaL|birdring,Manneten|Sayaplayer|TviQ|Zebbosai|Zuppeh|aWesomeGuy,Bdosin|Closer|Fury|Gesture|HaGoPeun|Hooreg|NUS|Profit|TiZi|WooHyaL|birdring,CWoosH|Logix|Manneten|Sayaplayer|TviQ|Zebbosai|Zuppeh|aWesomeGuy|zappis
10349,Stage 3,2018-04-12 18:05:00,LDN,FLA,regular,8462,3,nepal,2,1,Bdosin|Fury|Gesture|Hooreg|NUS|Profit,Manneten|Sayaplayer|TviQ|Zebbosai|Zuppeh|aWesomeGuy,Bdosin|Closer|Fury|Gesture|HaGoPeun|Hooreg|NUS|Profit|TiZi|WooHyaL|birdring,CWoosH|Logix|Manneten|Sayaplayer|TviQ|Zebbosai|Zuppeh|aWesomeGuy|zappis
10349,Stage 3,2018-04-12 18:05:00,LDN,FLA,regular,8463,4,route-66,3,1,Bdosin|Fury|Gesture|NUS|Profit|birdring,Manneten|Sayaplayer|TviQ|Zebbosai|Zuppeh|aWesomeGuy,Bdosin|Closer|Fury|Gesture|HaGoPeun|Hooreg|NUS|Profit|TiZi|WooHyaL|birdring,CWoosH|Logix|Manneten|Sayaplayer|TviQ|Zebbosai|Zuppeh|aWesomeGuy|zappis
10350,Stage 3,2018-04-12 20:15:00,PHI,HOU,regular,8465,1,volskaya,3,4,Boombox|Carpe|Neptuno|Poko|Snillo|fragi,Bani|Coolmatt|FCTFCTN|Jake|LiNkzr|Rawkus,Boombox|Carpe|DayFly|Hotba|Joemeister|Neptuno|Poko|ShaDowBurn|Snillo|fragi,Arhan|Bani|Boink|Clockwork|Coolmatt|FCTFCTN|Jake|LiNkzr|Mendokusaii|Muma|Rawkus|SPREE
10350,Stage 3,2018-04-12 20:15:00,PHI,HOU,regular,8466,2,numbani,5,4,Boombox|Carpe|Neptuno|Poko|Snillo|fragi,Bani|Coolmatt|Jake|LiNkzr|Muma|Rawkus,Boombox|Carpe|DayFly|Hotba|Joemeister|Neptuno|Poko|ShaDowBurn|Snillo|fragi,Arhan|Bani|Boink|Clockwork|Coolmatt|FCTFCTN|Jake|LiNkzr|Mendokusaii|Muma|Rawkus|SPREE
10350,Stage 3,2018-04-12 20:15:00,PHI,HOU,regular,8467,3,ilios,2,0,Boombox|Carpe|Neptuno|Poko|Snillo|fragi,Boink|Coolmatt|Jake|LiNkzr|Muma|Rawkus,Boombox|Carpe|DayFly|Hotba|Joemeister|Neptuno|Poko|ShaDowBurn|Snillo|fragi,Arhan|Bani|Boink|Clockwork|Coolmatt|FCTFCTN|Jake|LiNkzr|Mendokusaii|Muma|Rawkus|SPREE
10350,Stage 3,2018-04-12 20:15:00,PHI,HOU,regular,8468,4,junkertown,0,1,Boombox|Carpe|Neptuno|Poko|ShaDowBurn|fragi,Bani|Coolmatt|Jake|LiNkzr|Muma|Rawkus,Boombox|Carpe|DayFly|Hotba|Joemeister|Neptuno|Poko|ShaDowBurn|Snillo|fragi,Arhan|Bani|Boink|Clockwork|Coolmatt|FCTFCTN|Jake|LiNkzr|Mendokusaii|Muma|Rawkus|SPREE
10350,Stage 3,2018-04-12 20:15:00,PHI,HOU,regular,9323,5,oasis,2,0,Boombox|Carpe|Neptuno|Poko|Snillo|fragi,Boink|Coolmatt|Jake|LiNkzr|Muma|Rawkus,Boombox|Carpe|DayFly|Hotba|Joemeister|Neptuno|Poko|ShaDowBurn|Snillo|fragi,Arhan|Bani|Boink|Clockwork|Coolmatt|FCTFCTN|Jake|LiNkzr|Mendokusaii|Muma|Rawkus|SPREE
10351,Stage 3,2018-04-13 16:00:00,VAL,DAL,regular,8471,1,volskaya,4,4,Bunny|Custa|Fate|Kariv|Soon|Space,EFFECT|HarryHook|Mickie|OGE|Unkoe|aKm,Agilities|Bunny|Custa|Fate|Kariv|Numlocked|Soon|Space|Verbo,Chipshajen|EFFECT|HarryHook|Mickie|OGE|Rascal|Seagull|Taimou|Unkoe|aKm|cocco
10351,Stage 3,2018-04-13 16:00:00,VAL,DAL,regular,8473,2,numbani,3,4,Agilities|Custa|Fate|Kariv|Soon|Space,EFFECT|HarryHook|Mickie|OGE|Unkoe|aKm,Agilities|Bunny|Custa|Fate|Kariv|Numlocked|Soon|Space|Verbo,Chipshajen|EFFECT|HarryHook|Mickie|OGE|Rascal|Seagull|Taimou|Unkoe|aKm|cocco
10351,Stage 3,2018-04-13 16:00:00,VAL,DAL,regular,8474,3,ilios,2,1,Agilities|Custa|Fate|Kariv|Soon|Space,EFFECT|HarryHook|Mickie|OGE|Taimou|Unkoe,Agilities|Bunny|Custa|Fate|Kariv|Numlocked|Soon|Space|Verbo,Chipshajen|EFFECT|HarryHook|Mickie|OGE|Rascal|Seagull|Taimou|Unkoe|aKm|cocco
10351,Stage 3,2018-04-13 16:00:00,VAL,DAL,regular,8476,4,route-66,3,1,Bunny|Custa|Fate|Kariv|Soon|Space,EFFECT|HarryHook|Mickie|OGE|Rascal|Unkoe,Agilities|Bunny|Custa|Fate|Kariv|Numlocked|Soon|Space|Verbo,Chipshajen|EFFECT|HarryHook|Mickie|OGE|Rascal|Seagull|Taimou|Unkoe|aKm|cocco
10352,Stage 3,2018-04-13 18:10:00,SFS,SHD,regular,8477,1,temple-of-anubis,3,2,Danteh|Moth|Nevix|Nomy|sinatraa|sleepy,Ado|Diya|Fearless|Fiveking|Freefeel|Geguri,Architect|BABYBAY|Danteh|Moth|Nevix|Nomy|dhaK|iddqd|sinatraa|sleepy|super,Ado|Altering|Daemin|Diya|Fearless|Fiveking|Freefeel|Geguri|MG|Roshan|Sky|Xushu
10352,Stage 3,2018-04-13 18:10:00,SFS,SHD,regular,8478,2,numbani,3,4,Architect|Danteh|Moth|Nevix|Nomy|sleepy,Ado|Diya|Fearless|Fiveking|Freefeel|Geguri,Architect|BABYBAY|Danteh|Moth|Nevix|Nomy|dhaK|iddqd|sinatraa|sleepy|super,Ado|Altering|Daemin|Diya|Fearless|Fiveking|Freefeel|Geguri|MG|Roshan|Sky|Xushu
10352,Stage 3,2018-04-13 18:10:00,SFS,SHD,regular,8479,3,ilios,2,0,Architect|Moth|Nevix|Nomy|sinatraa|sleepy,Ado|Diya|Fearless|Fiveking|Freefeel|Geguri,Architect|BABYBAY|Danteh|Moth|Nevix|Nomy|dhaK|iddqd|sinatraa|sleepy|super,Ado|Altering|Daemin|Diya|Fearless|Fiveking|Freefeel|Geguri|MG|Roshan|Sky|Xushu
10352,Stage 3,2018-04-13 18:10:00,SFS,SHD,regular,8483,4,junkertown,3,2,Architect|Danteh|Moth|Nevix|Nomy|sleepy,Ado|Diya|Fearless|Fiveking|Freefeel|Geguri,Architect|BABYBAY|Danteh|Moth|Nevix|Nomy|dhaK|iddqd|sinatraa|sleepy|super,Ado|Altering|Daemin|Diya|Fearless|Fiveking|Freefeel|Geguri|MG|Roshan|Sky|Xushu
10353,Stage 3,2018-04-13 20:20:00,SEO,GLA,regular,8488,1,temple-of-anubis,2,1,FLETA|Gambler|Miro|Wekeed|ZUNBA|ryujehong,BigGoose|Bischu|Fissure|Hydration|Shaz|Surefour,FLETA|Gambler|KuKi|Miro|Munchkin|Wekeed|XepheR|ZUNBA|gido|ryujehong|tobi,Asher|BigGoose|Bischu|Fissure|Hydration|Shaz|Silkthread|Surefour|Void|iRemiix
10353,Stage 3,2018-04-13 20:20:00,SEO,GLA,regular,8490,2,blizzard-world,2,3,Gambler|Miro|Munchkin|Wekeed|ZUNBA|ryujehong,BigGoose|Bischu|Fissure|Hydration|Shaz|Surefour,FLETA|Gambler|KuKi|Miro|Munchkin|Wekeed|XepheR|ZUNBA|gido|ryujehong|tobi,Asher|BigGoose|Bischu|Fissure|Hydration|Shaz|Silkthread|Surefour|Void|iRemiix
10353,Stage 3,2018-04-13 20:20:00,SEO,GLA,regular,8491,3,nepal,1,2,Gambler|Miro|Munchkin|Wekeed|ZUNBA|ryujehong,BigGoose|Bischu|Fissure|Hydration|Shaz|Surefour,FLETA|Gambler|KuKi|Miro|Munchkin|Wekeed|XepheR|ZUNBA|gido|ryujehong|tobi,Asher|BigGoose|Bischu|Fissure|Hydration|Shaz|Silkthread|Surefour|Void|iRemiix
