match_id,game_id,stage,start_time,team1,team2,match_format,game_number,map,score1,score2,team1-p1,team1-p2,team1-p3,team1-p4,team1-p5,team1-p6,team2-p1,team2-p2,team2-p3,team2-p4,team2-p5,team2-p6
10525,4759,Preseason,2017-12-06 16:00:00,FLA,SFS,regular,1,dorado,1,2,Zebbosai,TviQ,Zuppeh,Logix,Manneten,CWoosH,dhaK,sleepy,Danteh,BABYBAY,Nomy,Nevix
10525,5576,Preseason,2017-12-06 16:00:00,FLA,SFS,regular,2,temple-of-anubis,3,4,Zebbosai,TviQ,Zuppeh,Logix,Manneten,CWoosH,iddqd,dhaK,sleepy,BABYBAY,Nomy,Nevix
10525,5577,Preseason,2017-12-06 16:00:00,FLA,SFS,regular,3,oasis,1,2,Zebbosai,TviQ,Zuppeh,Logix,Manneten,CWoosH,iddqd,dhaK,sleepy,BABYBAY,Nomy,Nevix
10525,5578,Preseason,2017-12-06 16:00:00,FLA,SFS,regular,4,eichenwalde,3,2,Zebbosai,TviQ,Zuppeh,Logix,Manneten,CWoosH,dhaK,sleepy,Danteh,BABYBAY,Nomy,Nevix
10526,5579,Preseason,2017-12-06 18:00:00,VAL,SFS,regular,1,junkertown,3,2,Envy,Kariv,Soon,Unkoe,Fate,Silkthread,BABYBAY,sleepy,dhaK,Danteh,Nomy,Nevix
10526,5580,Preseason,2017-12-06 18:00:00,VAL,SFS,regular,2,horizon-lunar-colony,2,3,Envy,Kariv,Soon,Unkoe,Fate,Silkthread,BABYBAY,sleepy,Danteh,dhaK,Nomy,Nevix
10526,5581,Preseason,2017-12-06 18:00:00,VAL,SFS,regular,3,ilios,1,2,Fate,Grimreality,Verbo,Unkoe,Silkthread,Envy,BABYBAY,sleepy,Danteh,Nomy,Nevix,dhaK
10526,5582,Preseason,2017-12-06 18:00:00,VAL,SFS,regular,4,numbani,5,4,Fate,Silkthread,Unkoe,Soon,Kariv,Envy,BABYBAY,sleepy,dhaK,Nomy,Nevix,Danteh
10526,5841,Preseason,2017-12-06 18:00:00,VAL,SFS,regular,5,lijiang,2,0,Kariv,Soon,Unkoe,Fate,Envy,Silkthread,BABYBAY,sleepy,Danteh,dhaK,Nomy,Nevix
10527,5583,Preseason,2017-12-06 20:30:00,SEO,SHD,regular,1,dorado,3,2,ZUNBA,tobi,ryujehong,Miro,Wekeed,Bunny,MG,Roshan,Diya,Xushu,Altering,Fiveking
10527,5584,Preseason,2017-12-06 20:30:00,SEO,SHD,regular,2,temple-of-anubis,4,3,tobi,ryujehong,FLETA,XepheR,KuKi,Bunny,Undead,MG,Roshan,Diya,Freefeel,Altering
10527,5585,Preseason,2017-12-06 20:30:00,SEO,SHD,regular,3,oasis,2,0,ZUNBA,tobi,ryujehong,FLETA,Munchkin,KuKi,Undead,MG,Roshan,Diya,Freefeel,Altering
10527,5586,Preseason,2017-12-06 20:30:00,SEO,SHD,regular,4,eichenwalde,3,1,ZUNBA,tobi,ryujehong,Miro,Wekeed,Munchkin,Undead,Roshan,Diya,Xushu,Freefeel,Fiveking
10528,5587,Preseason,2017-12-07 14:00:00,GLA,LDN,regular,1,junkertown,3,1,Surefour,iRemiix,Hydration,Asher,BigGoose,Shaz,Hooreg,Closer,HaGoPeun,Gesture,Profit,WooHyaL
10528,5588,Preseason,2017-12-07 14:00:00,GLA,LDN,regular,2,horizon-lunar-colony,1,2,Hydration,Surefour,Bischu,BigGoose,Shaz,iRemiix,NUS,birdring,HaGoPeun,Fissure,Fury,Rascal
10528,5589,Preseason,2017-12-07 14:00:00,GLA,LDN,regular,3,ilios,0,2,Asher,Surefour,Bischu,iRemiix,Shaz,BigGoose,Hooreg,Closer,HaGoPeun,Gesture,Profit,WooHyaL
10528,5590,Preseason,2017-12-07 14:00:00,GLA,LDN,regular,4,numbani,5,4,Surefour,Asher,iRemiix,Bischu,Shaz,BigGoose,Hooreg,Closer,HaGoPeun,Gesture,Profit,WooHyaL
10528,5842,Preseason,2017-12-07 14:00:00,GLA,LDN,regular,5,lijiang,2,0,BigGoose,Shaz,Hydration,Asher,Surefour,iRemiix,Gesture,Closer,Profit,Hooreg,WooHyaL,HaGoPeun
10529,5591,Preseason,2017-12-07 16:00:00,DAL,HOU,regular,1,dorado,1,2,Taimou,Chipshajen,Custa,Mickie,EFFECT,cocco,Jake,Coolmatt,Muma,Boink,LiNkzr,Rawkus
10529,5592,Preseason,2017-12-07 16:00:00,DAL,HOU,regular,2,temple-of-anubis,4,3,Taimou,Chipshajen,Mickie,HarryHook,EFFECT,xQc,Jake,Bani,LiNkzr,Boink,Coolmatt,Muma
10529,5593,Preseason,2017-12-07 16:00:00,DAL,HOU,regular,3,oasis,2,1,Seagull,Taimou,Mickie,EFFECT,Custa,Chipshajen,Clockwork,Coolmatt,Muma,LiNkzr,Rawkus,Boink
10529,5594,Preseason,2017-12-07 16:00:00,DAL,HOU,regular,4,eichenwalde,2,3,Taimou,Mickie,EFFECT,HarryHook,cocco,Chipshajen,Clockwork,SPREE,Muma,Jake,Rawkus,Bani
10529,5843,Preseason,2017-12-07 16:00:00,DAL,HOU,regular,5,lijiang,2,1,Seagull,Taimou,Mickie,EFFECT,Chipshajen,Custa,LiNkzr,Coolmatt,Muma,Jake,Rawkus,Boink
10530,5595,Preseason,2017-12-07 18:20:00,NYE,BOS,regular,1,dorado,3,0,Saebyeolbe,Janus,Meko,Pine,Ark,Libero,Kellex,DreamKazper,Gamsu,NotE,STRIKER,Neko
10530,5596,Preseason,2017-12-07 18:20:00,NYE,BOS,regular,2,temple-of-anubis,4,3,Saebyeolbe,Janus,Meko,Pine,Ark,Libero,Kellex,DreamKazper,Gamsu,NotE,STRIKER,Neko
10530,5597,Preseason,2017-12-07 18:20:00,NYE,BOS,regular,3,oasis,0,2,Saebyeolbe,Janus,Meko,Pine,Ark,Libero,Kellex,DreamKazper,Gamsu,NotE,STRIKER,Neko
10530,5598,Preseason,2017-12-07 18:20:00,NYE,BOS,regular,4,eichenwalde,3,1,Mano,Saebyeolbe,Meko,Pine,Ark,Libero,Kellex,DreamKazper,Gamsu,NotE,STRIKER,Neko
10531,5844,Preseason,2017-12-08 16:00:00,SFS,LDN,regular,1,dorado,2,3,dhaK,sleepy,Danteh,BABYBAY,Nomy,Nevix,birdring,Fissure,Rascal,Fury,NUS,HaGoPeun
10531,5847,Preseason,2017-12-08 16:00:00,SFS,LDN,regular,2,temple-of-anubis,2,3,dhaK,sleepy,Danteh,BABYBAY,Nomy,Nevix,birdring,Fissure,Rascal,Fury,NUS,HaGoPeun
10531,5848,Preseason,2017-12-08 16:00:00,SFS,LDN,regular,3,oasis,0,2,dhaK,sleepy,Danteh,BABYBAY,Nomy,Nevix,birdring,Fissure,Rascal,Fury,NUS,HaGoPeun
10531,5849,Preseason,2017-12-08 16:00:00,SFS,LDN,regular,4,eichenwalde,2,3,dhaK,sleepy,Danteh,BABYBAY,Nomy,Nevix,birdring,Fissure,Rascal,Fury,NUS,HaGoPeun
10532,5845,Preseason,2017-12-08 18:00:00,SEO,HOU,regular,1,junkertown,3,2,tobi,ryujehong,FLETA,Wekeed,XepheR,KuKi,Rawkus,Coolmatt,Jake,Muma,Bani,LiNkzr
10532,5850,Preseason,2017-12-08 18:00:00,SEO,HOU,regular,2,horizon-lunar-colony,1,2,ZUNBA,tobi,ryujehong,Miro,FLETA,Munchkin,Rawkus,Coolmatt,Jake,Muma,Bani,LiNkzr
10532,5851,Preseason,2017-12-08 18:00:00,SEO,HOU,regular,3,ilios,2,0,ZUNBA,tobi,ryujehong,FLETA,Munchkin,KuKi,SPREE,Rawkus,Muma,Bani,Clockwork,Mendokusaii
10532,5852,Preseason,2017-12-08 18:00:00,SEO,HOU,regular,4,numbani,3,3,ZUNBA,tobi,ryujehong,Miro,FLETA,Wekeed,Rawkus,Coolmatt,Jake,Muma,Bani,Clockwork
10533,5846,Preseason,2017-12-08 19:35:00,SHD,BOS,regular,1,junkertown,2,3,Undead,Diya,Fiveking,Xushu,Freefeel,Roshan,DreamKazper,STRIKER,Gamsu,NotE,Neko,Snow
10533,5853,Preseason,2017-12-08 19:35:00,SHD,BOS,regular,2,horizon-lunar-colony,2,0,Diya,Undead,Fiveking,Xushu,Freefeel,Roshan,DreamKazper,STRIKER,Gamsu,NotE,Neko,Snow
10533,5854,Preseason,2017-12-08 19:35:00,SHD,BOS,regular,3,ilios,2,1,Undead,Diya,Altering,MG,Freefeel,Roshan,DreamKazper,Mistakes,Gamsu,Kalios,Neko,Avast
10533,5855,Preseason,2017-12-08 19:35:00,SHD,BOS,regular,4,numbani,0,1,Undead,MG,Roshan,Diya,Freefeel,Altering,DreamKazper,Gamsu,Snow,STRIKER,Kalios,Avast
10533,5868,Preseason,2017-12-08 19:35:00,SHD,BOS,regular,5,lijiang,1,2,Undead,Diya,Altering,MG,Freefeel,Roshan,DreamKazper,STRIKER,Kellex,Gamsu,Kalios,Neko
10534,5856,Preseason,2017-12-09 11:00:00,VAL,GLA,regular,1,dorado,2,0,Unkoe,Soon,Silkthread,Envy,Kariv,Fate,Surefour,iRemiix,BigGoose,Shaz,Hydration,Asher
10534,5857,Preseason,2017-12-09 11:00:00,VAL,GLA,regular,2,temple-of-anubis,2,0,Unkoe,Soon,Silkthread,Envy,Kariv,Fate,Surefour,Bischu,iRemiix,BigGoose,Shaz,Asher
10534,5858,Preseason,2017-12-09 11:00:00,VAL,GLA,regular,3,oasis,0,2,Grimreality,Silkthread,Verbo,Envy,Kariv,Fate,Surefour,Bischu,iRemiix,BigGoose,Shaz,Asher
10534,5859,Preseason,2017-12-09 11:00:00,VAL,GLA,regular,4,eichenwalde,2,1,Numlocked,Unkoe,Soon,Silkthread,Envy,Kariv,Surefour,Bischu,iRemiix,BigGoose,Shaz,Asher
10535,5860,Preseason,2017-12-09 13:00:00,FLA,DAL,regular,1,junkertown,3,0,Zebbosai,TviQ,Zuppeh,Logix,Manneten,CWoosH,Custa,HarryHook,Mickie,Chipshajen,EFFECT,cocco
10535,5861,Preseason,2017-12-09 13:00:00,FLA,DAL,regular,2,horizon-lunar-colony,1,2,Zebbosai,TviQ,Zuppeh,Logix,Manneten,CWoosH,HarryHook,Mickie,Chipshajen,xQc,Seagull,EFFECT
10535,5862,Preseason,2017-12-09 13:00:00,FLA,DAL,regular,3,ilios,1,2,Zebbosai,TviQ,Zuppeh,Logix,Manneten,CWoosH,Taimou,Custa,Mickie,Chipshajen,xQc,EFFECT
10535,5863,Preseason,2017-12-09 13:00:00,FLA,DAL,regular,4,numbani,0,1,Zebbosai,TviQ,Zuppeh,Logix,Manneten,CWoosH,Taimou,Custa,Mickie,Chipshajen,xQc,EFFECT
10536,5864,Preseason,2017-12-09 14:15:00,SEO,NYE,regular,1,junkertown,2,3,ZUNBA,tobi,ryujehong,FLETA,Wekeed,KuKi,Mano,Saebyeolbe,Meko,Pine,Ark,Libero
10536,5865,Preseason,2017-12-09 14:15:00,SEO,NYE,regular,2,horizon-lunar-colony,2,1,ZUNBA,tobi,ryujehong,FLETA,Munchkin,KuKi,Saebyeolbe,Janus,Meko,Pine,Ark,Libero
10536,5866,Preseason,2017-12-09 14:15:00,SEO,NYE,regular,3,ilios,2,1,ZUNBA,tobi,ryujehong,FLETA,Munchkin,KuKi,Saebyeolbe,Janus,Meko,Pine,Ark,Libero
10536,5867,Preseason,2017-12-09 14:15:00,SEO,NYE,regular,4,numbani,3,0,ZUNBA,tobi,ryujehong,Miro,FLETA,Bunny,Mano,Saebyeolbe,Meko,Pine,Ark,Libero
10223,5599,Stage 1,2018-01-10 16:00:00,SFS,VAL,regular,1,dorado,2,3,dhaK,sleepy,Danteh,BABYBAY,Nomy,Nevix,Unkoe,Soon,Agilities,Envy,Kariv,Fate
10223,5600,Stage 1,2018-01-10 16:00:00,SFS,VAL,regular,2,temple-of-anubis,3,4,dhaK,sleepy,Danteh,BABYBAY,Nomy,Nevix,Unkoe,Soon,Agilities,Envy,Kariv,Fate
10223,5601,Stage 1,2018-01-10 16:00:00,SFS,VAL,regular,3,ilios,1,2,dhaK,sleepy,Danteh,BABYBAY,Nomy,Nevix,Unkoe,Soon,Silkthread,Envy,Kariv,Fate
10223,5602,Stage 1,2018-01-10 16:00:00,SFS,VAL,regular,4,numbani,1,2,dhaK,sleepy,Danteh,BABYBAY,Nomy,Nevix,Unkoe,Soon,Silkthread,Envy,Kariv,Fate
10224,5603,Stage 1,2018-01-10 18:00:00,SHD,GLA,regular,1,dorado,0,1,Undead,Roshan,Diya,Xushu,Freefeel,Altering,Surefour,Bischu,iRemiix,BigGoose,Shaz,Hydration
10224,5604,Stage 1,2018-01-10 18:00:00,SHD,GLA,regular,2,temple-of-anubis,1,2,Undead,MG,Roshan,Diya,Freefeel,Altering,Surefour,Bischu,iRemiix,BigGoose,Shaz,Asher
10224,5605,Stage 1,2018-01-10 18:00:00,SHD,GLA,regular,3,ilios,0,2,Undead,MG,Roshan,Diya,Freefeel,Altering,Bischu,iRemiix,BigGoose,Shaz,Hydration,Asher
10224,5606,Stage 1,2018-01-10 18:00:00,SHD,GLA,regular,4,eichenwalde,0,1,Undead,MG,Roshan,Diya,Freefeel,Fiveking,Surefour,Bischu,iRemiix,BigGoose,Shaz,Asher
10225,5607,Stage 1,2018-01-10 19:30:00,DAL,SEO,regular,1,junkertown,3,2,Taimou,Custa,HarryHook,Mickie,Seagull,EFFECT,ZUNBA,tobi,ryujehong,Miro,FLETA,Munchkin
10225,5608,Stage 1,2018-01-10 19:30:00,DAL,SEO,regular,2,temple-of-anubis,5,6,Taimou,HarryHook,Mickie,Chipshajen,xQc,EFFECT,ZUNBA,tobi,ryujehong,Miro,FLETA,Munchkin
10225,5609,Stage 1,2018-01-10 19:30:00,DAL,SEO,regular,3,ilios,0,2,Taimou,HarryHook,Mickie,Chipshajen,xQc,EFFECT,ZUNBA,tobi,ryujehong,Miro,FLETA,Munchkin
10225,5610,Stage 1,2018-01-10 19:30:00,DAL,SEO,regular,4,numbani,3,3,Taimou,HarryHook,Mickie,Chipshajen,xQc,EFFECT,ZUNBA,tobi,ryujehong,Miro,FLETA,Munchkin
10226,5611,Stage 1,2018-01-11 14:00:00,LDN,FLA,regular,1,dorado,1,2,Bdosin,birdring,Fury,NUS,Profit,Gesture,Zebbosai,TviQ,Zuppeh,Logix,Manneten,CWoosH
10226,5612,Stage 1,2018-01-11 14:00:00,LDN,FLA,regular,2,temple-of-anubis,2,1,Bdosin,birdring,Fury,NUS,Profit,Gesture,Zebbosai,TviQ,Zuppeh,Logix,Manneten,CWoosH
10226,5613,Stage 1,2018-01-11 14:00:00,LDN,FLA,regular,3,oasis,2,0,Bdosin,birdring,Fury,NUS,Profit,Gesture,Zebbosai,TviQ,Zuppeh,Logix,Manneten,CWoosH
10226,5614,Stage 1,2018-01-11 14:00:00,LDN,FLA,regular,4,numbani,3,0,Bdosin,birdring,Fury,NUS,Profit,Gesture,Zebbosai,TviQ,Zuppeh,Logix,Manneten,CWoosH
10227,5615,Stage 1,2018-01-11 15:35:00,PHI,HOU,regular,1,dorado,3,2,Poko,fragi,Boombox,Carpe,Neptuno,ShaDowBurn,LiNkzr,Jake,Rawkus,Bani,Muma,Coolmatt
10227,5616,Stage 1,2018-01-11 15:35:00,PHI,HOU,regular,2,horizon-lunar-colony,1,2,Poko,fragi,Boombox,Carpe,Neptuno,ShaDowBurn,Muma,Coolmatt,Bani,Rawkus,Jake,LiNkzr
10227,5617,Stage 1,2018-01-11 15:35:00,PHI,HOU,regular,3,oasis,2,0,Poko,fragi,Boombox,Carpe,Neptuno,ShaDowBurn,Muma,Coolmatt,Boink,Clockwork,Jake,Rawkus
10227,5618,Stage 1,2018-01-11 15:35:00,PHI,HOU,regular,4,eichenwalde,3,4,Poko,fragi,Boombox,Carpe,Neptuno,ShaDowBurn,Muma,Coolmatt,LiNkzr,Jake,Rawkus,Bani
10227,5919,Stage 1,2018-01-11 15:35:00,PHI,HOU,regular,5,lijiang,2,0,Poko,fragi,Boombox,Carpe,Neptuno,ShaDowBurn,Muma,LiNkzr,Rawkus,SPREE,Jake,Boink
10228,5619,Stage 1,2018-01-11 17:40:00,BOS,NYE,regular,1,junkertown,2,3,Kellex,DreamKazper,Gamsu,STRIKER,Kalios,Neko,Mano,Saebyeolbe,Meko,Ark,Jjonak,Libero
10228,5620,Stage 1,2018-01-11 17:40:00,BOS,NYE,regular,2,horizon-lunar-colony,4,3,Kellex,DreamKazper,Gamsu,STRIKER,Kalios,Neko,Mano,Saebyeolbe,Meko,Ark,Jjonak,Libero
10228,5621,Stage 1,2018-01-11 17:40:00,BOS,NYE,regular,3,ilios,0,2,Kellex,DreamKazper,Gamsu,NotE,STRIKER,Neko,Saebyeolbe,Janus,Meko,Pine,Ark,Jjonak
10228,5622,Stage 1,2018-01-11 17:40:00,BOS,NYE,regular,4,numbani,1,2,Kellex,DreamKazper,Gamsu,NotE,STRIKER,Neko,Saebyeolbe,Janus,Meko,Ark,Jjonak,Libero
10229,5623,Stage 1,2018-01-12 16:00:00,VAL,DAL,regular,1,junkertown,8,7,Unkoe,Soon,Agilities,Envy,Kariv,Fate,Taimou,Custa,HarryHook,Mickie,Seagull,EFFECT
10229,5624,Stage 1,2018-01-12 16:00:00,VAL,DAL,regular,2,horizon-lunar-colony,5,5,Unkoe,Soon,Silkthread,Envy,Kariv,Fate,Taimou,Custa,HarryHook,Mickie,EFFECT,cocco
10229,5625,Stage 1,2018-01-12 16:00:00,VAL,DAL,regular,3,ilios,2,0,Unkoe,Soon,Silkthread,Envy,Kariv,Fate,HarryHook,Mickie,Chipshajen,xQc,Seagull,EFFECT
10229,5626,Stage 1,2018-01-12 16:00:00,VAL,DAL,regular,4,numbani,3,0,Unkoe,Soon,Silkthread,Envy,Kariv,Fate,Taimou,HarryHook,Mickie,Chipshajen,xQc,EFFECT
10230,5627,Stage 1,2018-01-12 18:15:00,FLA,BOS,regular,1,dorado,2,3,Zebbosai,TviQ,Zuppeh,Logix,Manneten,CWoosH,Kellex,DreamKazper,Gamsu,STRIKER,Kalios,Neko
10230,5628,Stage 1,2018-01-12 18:15:00,FLA,BOS,regular,2,temple-of-anubis,2,3,Zebbosai,TviQ,Zuppeh,Logix,Manneten,CWoosH,Kellex,DreamKazper,Gamsu,STRIKER,Kalios,Neko
10230,5629,Stage 1,2018-01-12 18:15:00,FLA,BOS,regular,3,oasis,0,2,Zebbosai,TviQ,Zuppeh,Logix,Manneten,CWoosH,Kellex,DreamKazper,Gamsu,STRIKER,Kalios,Neko
10230,5630,Stage 1,2018-01-12 18:15:00,FLA,BOS,regular,4,eichenwalde,1,2,Zebbosai,TviQ,Zuppeh,Logix,Manneten,CWoosH,Kellex,DreamKazper,Gamsu,STRIKER,Kalios,Neko
10231,5631,Stage 1,2018-01-12 20:00:00,SFS,SHD,regular,1,junkertown,2,1,dhaK,sleepy,Danteh,BABYBAY,Nomy,Nevix,Undead,Roshan,Diya,Xushu,Freefeel,Altering
10231,5632,Stage 1,2018-01-12 20:00:00,SFS,SHD,regular,2,horizon-lunar-colony,0,1,dhaK,sleepy,Danteh,BABYBAY,Nomy,Nevix,Undead,Roshan,Diya,Xushu,Freefeel,Altering
10231,5633,Stage 1,2018-01-12 20:00:00,SFS,SHD,regular,3,ilios,2,0,dhaK,sleepy,Danteh,BABYBAY,Nomy,Nevix,Undead,Roshan,Diya,Xushu,Freefeel,Altering
10231,5634,Stage 1,2018-01-12 20:00:00,SFS,SHD,regular,4,numbani,3,2,dhaK,sleepy,Danteh,BABYBAY,Nomy,Nevix,Undead,Roshan,Diya,Xushu,Freefeel,Altering
10232,5635,Stage 1,2018-01-13 11:00:00,LDN,PHI,regular,1,junkertown,3,2,Bdosin,birdring,Fury,NUS,Profit,Gesture,ShaDowBurn,fragi,Boombox,Carpe,Poko,DayFly
10232,5636,Stage 1,2018-01-13 11:00:00,LDN,PHI,regular,2,horizon-lunar-colony,2,0,Bdosin,birdring,Fury,NUS,Profit,Gesture,ShaDowBurn,fragi,Boombox,Carpe,Poko,DayFly
10232,5637,Stage 1,2018-01-13 11:00:00,LDN,PHI,regular,3,ilios,2,0,Bdosin,birdring,Fury,NUS,Profit,Gesture,ShaDowBurn,fragi,Boombox,Carpe,Poko,DayFly
10232,5638,Stage 1,2018-01-13 11:00:00,LDN,PHI,regular,4,numbani,3,0,Bdosin,birdring,Fury,NUS,Profit,Gesture,ShaDowBurn,fragi,Boombox,Carpe,Poko,DayFly
10233,5639,Stage 1,2018-01-13 12:45:00,NYE,HOU,regular,1,junkertown,2,3,Mano,Saebyeolbe,Meko,Ark,Jjonak,Libero,Rawkus,Coolmatt,Jake,Muma,Bani,LiNkzr
10233,5640,Stage 1,2018-01-13 12:45:00,NYE,HOU,regular,2,temple-of-anubis,2,1,Mano,Saebyeolbe,Meko,Ark,Jjonak,Libero,Rawkus,Coolmatt,Jake,Muma,Bani,LiNkzr
10233,5641,Stage 1,2018-01-13 12:45:00,NYE,HOU,regular,3,ilios,2,0,Saebyeolbe,Janus,Meko,Pine,Ark,Jjonak,Rawkus,Coolmatt,Muma,Bani,Clockwork,LiNkzr
10233,5642,Stage 1,2018-01-13 12:45:00,NYE,HOU,regular,4,numbani,3,1,Saebyeolbe,Janus,Meko,Ark,Jjonak,Libero,Rawkus,Coolmatt,Jake,Muma,Bani,Clockwork
10234,5643,Stage 1,2018-01-13 14:35:00,SEO,GLA,regular,1,junkertown,4,3,ZUNBA,tobi,ryujehong,FLETA,Wekeed,KuKi,Bischu,iRemiix,BigGoose,Shaz,Hydration,Asher
10234,5644,Stage 1,2018-01-13 14:35:00,SEO,GLA,regular,2,horizon-lunar-colony,3,2,ZUNBA,tobi,ryujehong,FLETA,KuKi,Bunny,Surefour,Bischu,iRemiix,BigGoose,Shaz,Hydration
10234,5645,Stage 1,2018-01-13 14:35:00,SEO,GLA,regular,3,ilios,2,0,ZUNBA,ryujehong,FLETA,Wekeed,KuKi,Bunny,Surefour,Bischu,iRemiix,BigGoose,Shaz,Asher
10234,5646,Stage 1,2018-01-13 14:35:00,SEO,GLA,regular,4,numbani,3,0,ZUNBA,tobi,ryujehong,FLETA,Wekeed,KuKi,Surefour,Bischu,iRemiix,BigGoose,Shaz,Hydration
10235,5647,Stage 1,2018-01-17 16:00:00,SFS,PHI,regular,1,dorado,1,0,dhaK,sleepy,Danteh,BABYBAY,Nomy,Nevix,ShaDowBurn,fragi,Neptuno,Boombox,Carpe,Poko
10235,5648,Stage 1,2018-01-17 16:00:00,SFS,PHI,regular,2,temple-of-anubis,1,2,dhaK,sleepy,Danteh,BABYBAY,Nomy,Nevix,ShaDowBurn,fragi,Neptuno,Boombox,Carpe,Poko
10235,5649,Stage 1,2018-01-17 16:00:00,SFS,PHI,regular,3,oasis,1,2,dhaK,sleepy,Danteh,BABYBAY,Nomy,Nevix,ShaDowBurn,fragi,Neptuno,Boombox,Carpe,Poko
10235,5650,Stage 1,2018-01-17 16:00:00,SFS,PHI,regular,4,eichenwalde,3,3,dhaK,sleepy,Danteh,BABYBAY,Nomy,Nevix,ShaDowBurn,fragi,Neptuno,Boombox,Carpe,Poko
10236,5651,Stage 1,2018-01-17 17:50:00,FLA,SEO,regular,1,dorado,1,2,Zebbosai,TviQ,Zuppeh,Logix,Manneten,CWoosH,ryujehong,gido,FLETA,XepheR,Munchkin,KuKi
10236,5652,Stage 1,2018-01-17 17:50:00,FLA,SEO,regular,2,horizon-lunar-colony,1,2,Zebbosai,TviQ,Zuppeh,Logix,Manneten,CWoosH,tobi,ryujehong,FLETA,XepheR,Munchkin,KuKi
10236,5653,Stage 1,2018-01-17 17:50:00,FLA,SEO,regular,3,oasis,0,2,Zebbosai,TviQ,Zuppeh,Logix,Manneten,CWoosH,tobi,ryujehong,FLETA,XepheR,Munchkin,KuKi
10236,5654,Stage 1,2018-01-17 17:50:00,FLA,SEO,regular,4,eichenwalde,2,3,Zebbosai,TviQ,Zuppeh,Logix,Manneten,CWoosH,tobi,ryujehong,FLETA,XepheR,Munchkin,KuKi
10237,5655,Stage 1,2018-01-17 19:50:00,HOU,SHD,regular,1,junkertown,3,0,Rawkus,Coolmatt,Jake,Muma,Bani,LiNkzr,Undead,MG,Roshan,Diya,Freefeel,Altering
10237,5656,Stage 1,2018-01-17 19:50:00,HOU,SHD,regular,2,horizon-lunar-colony,2,1,Rawkus,Coolmatt,Jake,Muma,Bani,LiNkzr,Undead,MG,Roshan,Diya,Freefeel,Altering
10237,5657,Stage 1,2018-01-17 19:50:00,HOU,SHD,regular,3,oasis,2,0,Rawkus,Coolmatt,Jake,Muma,Boink,LiNkzr,Undead,MG,Roshan,Diya,Freefeel,Altering
10237,5658,Stage 1,2018-01-17 19:50:00,HOU,SHD,regular,4,numbani,3,1,Rawkus,Coolmatt,Jake,Muma,Bani,LiNkzr,Undead,MG,Roshan,Diya,Freefeel,Altering
10238,5659,Stage 1,2018-01-18 14:00:00,DAL,HOU,regular,1,junkertown,0,1,Custa,Mickie,Chipshajen,Seagull,EFFECT,cocco,Rawkus,Coolmatt,Jake,Muma,Bani,LiNkzr
10238,5660,Stage 1,2018-01-18 14:00:00,DAL,HOU,regular,2,horizon-lunar-colony,1,2,Custa,Mickie,Chipshajen,Seagull,EFFECT,cocco,Rawkus,Coolmatt,Jake,Muma,Bani,LiNkzr
10238,5661,Stage 1,2018-01-18 14:00:00,DAL,HOU,regular,3,oasis,0,2,Custa,Mickie,Chipshajen,Seagull,EFFECT,cocco,Rawkus,Coolmatt,Jake,Muma,Boink,LiNkzr
10238,5662,Stage 1,2018-01-18 14:00:00,DAL,HOU,regular,4,eichenwalde,1,2,Taimou,Custa,Mickie,Chipshajen,EFFECT,cocco,Rawkus,Coolmatt,Jake,Muma,Bani,LiNkzr
10239,5663,Stage 1,2018-01-18 15:30:00,NYE,VAL,regular,1,junkertown,3,1,Mano,Saebyeolbe,Meko,Ark,Jjonak,Libero,Unkoe,Soon,Agilities,Envy,Kariv,Fate
10239,5664,Stage 1,2018-01-18 15:30:00,NYE,VAL,regular,2,horizon-lunar-colony,1,0,Saebyeolbe,Janus,Meko,Ark,Jjonak,Libero,Unkoe,Soon,Silkthread,Envy,Kariv,Fate
10239,5665,Stage 1,2018-01-18 15:30:00,NYE,VAL,regular,3,oasis,2,1,Mano,Meko,Pine,Ark,Jjonak,Libero,Unkoe,Soon,Silkthread,Envy,Kariv,Fate
10239,5666,Stage 1,2018-01-18 15:30:00,NYE,VAL,regular,4,numbani,3,3,Saebyeolbe,Janus,Meko,Ark,Jjonak,Libero,Unkoe,Soon,Silkthread,Envy,Kariv,Fate
10240,5667,Stage 1,2018-01-18 17:55:00,PHI,GLA,regular,1,junkertown,2,1,Poko,Neptuno,Boombox,fragi,ShaDowBurn,Carpe,Bischu,Hydration,iRemiix,BigGoose,Shaz,Asher
10240,5668,Stage 1,2018-01-18 17:55:00,PHI,GLA,regular,2,temple-of-anubis,3,2,Poko,Boombox,Neptuno,fragi,ShaDowBurn,Carpe,BigGoose,Surefour,iRemiix,Bischu,Asher,Shaz
10240,5669,Stage 1,2018-01-18 17:55:00,PHI,GLA,regular,3,ilios,1,2,Poko,fragi,Boombox,Carpe,Neptuno,ShaDowBurn,Hydration,Shaz,BigGoose,Asher,Bischu,iRemiix
10240,5670,Stage 1,2018-01-18 17:55:00,PHI,GLA,regular,4,numbani,2,3,Carpe,ShaDowBurn,fragi,Boombox,Poko,Neptuno,iRemiix,Surefour,Bischu,Asher,Shaz,BigGoose
10240,6192,Stage 1,2018-01-18 17:55:00,PHI,GLA,regular,5,lijiang,0,2,Poko,fragi,Boombox,Carpe,ShaDowBurn,Neptuno,BigGoose,Shaz,Hydration,Asher,Surefour,iRemiix
